order_id,date,time,pizzas,day
12596,30/07/2015,11:16:26,['cali_ckn_m'],Thursday
12597,30/07/2015,11:27:05,['bbq_ckn_s'],Thursday
12598,30/07/2015,11:27:36,['hawaiian_s'],Thursday
12599,30/07/2015,11:44:24,"['classic_dlx_l', 'four_cheese_l', 'napolitana_s']",Thursday
12600,30/07/2015,11:49:23,['hawaiian_s'],Thursday
12601,30/07/2015,11:50:57,"['five_cheese_l', 'green_garden_s']",Thursday
12602,30/07/2015,11:59:42,"['pep_msh_pep_s', 'soppressata_l', 'spin_pesto_m']",Thursday
12603,30/07/2015,12:11:31,['veggie_veg_m'],Thursday
12604,30/07/2015,12:21:21,['veggie_veg_l'],Thursday
12605,30/07/2015,12:26:58,"['big_meat_s', 'pepperoni_s', 'spicy_ital_l', 'spinach_supr_l']",Thursday
12606,30/07/2015,12:35:01,['cali_ckn_l'],Thursday
12607,30/07/2015,12:40:15,['cali_ckn_l'],Thursday
12608,30/07/2015,12:53:11,"['cali_ckn_s', 'classic_dlx_m', 'five_cheese_l', 'napolitana_l']",Thursday
12609,30/07/2015,12:55:37,['hawaiian_l'],Thursday
12610,30/07/2015,13:00:17,"['big_meat_s', 'ital_supr_l', 'peppr_salami_m', 'spinach_supr_l']",Thursday
12611,30/07/2015,13:03:59,"['four_cheese_l', 'green_garden_m']",Thursday
12612,30/07/2015,13:08:48,['big_meat_s'],Thursday
12613,30/07/2015,13:10:05,"['classic_dlx_m', 'four_cheese_l', 'veggie_veg_m']",Thursday
12614,30/07/2015,13:12:42,"['brie_carre_s', 'mexicana_m', 'southw_ckn_m', 'southw_ckn_s']",Thursday
12615,30/07/2015,13:14:07,"['big_meat_s', 'calabrese_s', 'classic_dlx_m', 'classic_dlx_s', 'green_garden_s', 'hawaiian_m', 'pepperoni_l', 'pepperoni_m', 'sicilian_s', 'thai_ckn_l', 'veggie_veg_m']",Thursday
12616,30/07/2015,13:27:05,"['big_meat_s', 'cali_ckn_m', 'classic_dlx_l', 'four_cheese_l', 'four_cheese_m', 'green_garden_s', 'ital_veggie_m', 'pepperoni_m', 'southw_ckn_l', 'southw_ckn_m', 'spinach_supr_l', 'the_greek_xl']",Thursday
12617,30/07/2015,13:33:32,['prsc_argla_l'],Thursday
12618,30/07/2015,13:41:47,['classic_dlx_s'],Thursday
12619,30/07/2015,13:43:11,['southw_ckn_m'],Thursday
12620,30/07/2015,13:54:14,"['ckn_alfredo_m', 'four_cheese_l', 'pepperoni_m']",Thursday
12621,30/07/2015,14:03:39,['spicy_ital_l'],Thursday
12622,30/07/2015,14:04:35,['spicy_ital_m'],Thursday
12623,30/07/2015,14:11:46,['ital_cpcllo_l'],Thursday
12624,30/07/2015,14:17:44,['thai_ckn_s'],Thursday
12625,30/07/2015,14:19:14,"['bbq_ckn_m', 'soppressata_l', 'veggie_veg_s']",Thursday
12626,30/07/2015,14:28:23,['green_garden_m'],Thursday
12627,30/07/2015,15:03:56,['spicy_ital_m'],Thursday
12628,30/07/2015,15:26:27,"['big_meat_s', 'classic_dlx_m']",Thursday
12629,30/07/2015,16:03:25,"['four_cheese_m', 'mexicana_m', 'spinach_fet_s']",Thursday
12630,30/07/2015,16:09:37,"['classic_dlx_s', 'ital_cpcllo_m', 'ital_supr_m', 'napolitana_s']",Thursday
12631,30/07/2015,16:19:11,['thai_ckn_l'],Thursday
12632,30/07/2015,16:27:52,"['bbq_ckn_l', 'veggie_veg_s']",Thursday
12633,30/07/2015,16:30:24,"['sicilian_l', 'spinach_supr_s']",Thursday
12634,30/07/2015,16:42:33,"['calabrese_s', 'green_garden_l']",Thursday
12635,30/07/2015,16:53:12,"['southw_ckn_l', 'the_greek_s', 'veggie_veg_m']",Thursday
12636,30/07/2015,17:01:17,"['big_meat_s', 'mexicana_m']",Thursday
12637,30/07/2015,17:11:27,"['ckn_pesto_m', 'classic_dlx_m']",Thursday
12638,30/07/2015,17:17:06,"['big_meat_s', 'ckn_pesto_l']",Thursday
12639,30/07/2015,17:18:44,"['bbq_ckn_s', 'mexicana_m', 'spinach_supr_l']",Thursday
12640,30/07/2015,17:20:15,['calabrese_m'],Thursday
12641,30/07/2015,17:28:39,['sicilian_s'],Thursday
12642,30/07/2015,17:58:40,"['big_meat_s', 'spicy_ital_m', 'spicy_ital_s', 'spinach_supr_s']",Thursday
12643,30/07/2015,18:00:36,"['ital_supr_m', 'mexicana_l', 'soppressata_m']",Thursday
12644,30/07/2015,18:09:28,['thai_ckn_l'],Thursday
12645,30/07/2015,18:15:08,['big_meat_s'],Thursday
12646,30/07/2015,18:23:25,"['bbq_ckn_s', 'big_meat_s']",Thursday
12647,30/07/2015,18:25:34,['sicilian_s'],Thursday
12648,30/07/2015,18:38:35,"['classic_dlx_s', 'hawaiian_m']",Thursday
12649,30/07/2015,18:42:22,['big_meat_s'],Thursday
12650,30/07/2015,18:58:28,['big_meat_s'],Thursday
12651,30/07/2015,19:12:02,"['peppr_salami_l', 'spin_pesto_l']",Thursday
12652,30/07/2015,19:25:45,"['big_meat_s', 'green_garden_s']",Thursday
12653,30/07/2015,20:26:10,['calabrese_s'],Thursday
12654,30/07/2015,20:34:02,"['green_garden_m', 'veggie_veg_m']",Thursday
12655,30/07/2015,20:52:06,['bbq_ckn_m'],Thursday
12656,30/07/2015,20:56:14,"['soppressata_m', 'the_greek_m']",Thursday
12657,30/07/2015,21:22:08,['napolitana_m'],Thursday
12658,30/07/2015,21:41:15,"['ital_cpcllo_l', 'napolitana_s', 'pepperoni_l']",Thursday
12659,30/07/2015,22:10:58,['cali_ckn_m'],Thursday
12660,30/07/2015,22:14:12,"['four_cheese_m', 'pepperoni_s']",Thursday
12661,30/07/2015,22:16:54,['bbq_ckn_l'],Thursday
12662,30/07/2015,22:34:09,"['napolitana_m', 'prsc_argla_m']",Thursday
12663,31/07/2015,11:25:05,['ital_cpcllo_s'],Friday
12664,31/07/2015,11:35:08,['ckn_pesto_l'],Friday
12665,31/07/2015,11:48:19,"['calabrese_l', 'cali_ckn_s', 'hawaiian_s', 'ital_cpcllo_l', 'ital_supr_l', 'pepperoni_s', 'the_greek_xl']",Friday
12666,31/07/2015,11:57:26,['ital_cpcllo_s'],Friday
12667,31/07/2015,12:24:22,['spinach_supr_l'],Friday
12668,31/07/2015,12:38:07,"['four_cheese_l', 'ital_supr_l', 'spin_pesto_l']",Friday
12669,31/07/2015,12:38:41,['ital_cpcllo_m'],Friday
12670,31/07/2015,12:53:21,"['bbq_ckn_s', 'cali_ckn_m', 'veggie_veg_m']",Friday
12671,31/07/2015,13:04:47,['spicy_ital_s'],Friday
12672,31/07/2015,13:05:53,"['spinach_supr_l', 'thai_ckn_s']",Friday
12673,31/07/2015,13:09:43,['pep_msh_pep_m'],Friday
12674,31/07/2015,13:12:53,"['bbq_ckn_m', 'mediterraneo_l', 'mexicana_l', 'napolitana_l']",Friday
12675,31/07/2015,13:14:11,['mexicana_l'],Friday
12676,31/07/2015,13:14:57,['napolitana_l'],Friday
12677,31/07/2015,13:25:29,"['pep_msh_pep_s', 'southw_ckn_m']",Friday
12678,31/07/2015,13:32:15,"['cali_ckn_s', 'sicilian_m']",Friday
12679,31/07/2015,13:38:38,"['ital_cpcllo_s', 'spinach_fet_m', 'thai_ckn_s']",Friday
12680,31/07/2015,13:50:34,"['five_cheese_l', 'veggie_veg_s']",Friday
12681,31/07/2015,13:52:36,['prsc_argla_m'],Friday
12682,31/07/2015,14:20:35,['prsc_argla_s'],Friday
12683,31/07/2015,14:37:08,['pepperoni_s'],Friday
12684,31/07/2015,14:44:47,"['classic_dlx_l', 'prsc_argla_s']",Friday
12685,31/07/2015,14:50:49,['ckn_alfredo_m'],Friday
12686,31/07/2015,15:37:27,['veggie_veg_s'],Friday
12687,31/07/2015,15:40:23,['thai_ckn_l'],Friday
12688,31/07/2015,15:50:04,"['southw_ckn_l', 'veggie_veg_s']",Friday
12689,31/07/2015,15:51:05,['ital_veggie_m'],Friday
12690,31/07/2015,15:55:33,"['green_garden_s', 'prsc_argla_m', 'southw_ckn_s', 'spicy_ital_s']",Friday
12691,31/07/2015,15:59:05,['prsc_argla_s'],Friday
12692,31/07/2015,16:12:17,['calabrese_m'],Friday
12693,31/07/2015,16:21:10,"['pep_msh_pep_l', 'spinach_fet_l']",Friday
12694,31/07/2015,16:22:54,['napolitana_m'],Friday
12695,31/07/2015,16:37:19,['sicilian_l'],Friday
12696,31/07/2015,16:40:27,"['ckn_pesto_s', 'sicilian_s']",Friday
12697,31/07/2015,16:48:12,['spin_pesto_l'],Friday
12698,31/07/2015,16:54:49,"['classic_dlx_m', 'soppressata_s']",Friday
12699,31/07/2015,16:57:32,['mexicana_l'],Friday
12700,31/07/2015,17:33:55,"['big_meat_s', 'five_cheese_l', 'pep_msh_pep_s']",Friday
12701,31/07/2015,17:57:14,['hawaiian_m'],Friday
12702,31/07/2015,18:03:06,"['four_cheese_l', 'pepperoni_m', 'spin_pesto_l', 'thai_ckn_l']",Friday
12703,31/07/2015,18:06:36,"['ckn_pesto_m', 'veggie_veg_m']",Friday
12704,31/07/2015,18:22:24,"['big_meat_s', 'five_cheese_l', 'hawaiian_m']",Friday
12705,31/07/2015,18:34:11,"['five_cheese_l', 'soppressata_l', 'the_greek_l']",Friday
12706,31/07/2015,18:37:04,"['pepperoni_s', 'spinach_fet_m']",Friday
12707,31/07/2015,18:44:15,"['cali_ckn_m', 'soppressata_m']",Friday
12708,31/07/2015,18:48:59,"['bbq_ckn_s', 'southw_ckn_l']",Friday
12709,31/07/2015,19:01:22,['cali_ckn_s'],Friday
12710,31/07/2015,19:01:51,"['hawaiian_s', 'spinach_fet_s']",Friday
12711,31/07/2015,19:06:59,"['green_garden_s', 'the_greek_xl']",Friday
12712,31/07/2015,19:16:22,"['green_garden_s', 'napolitana_m', 'thai_ckn_l']",Friday
12713,31/07/2015,19:16:31,"['ital_cpcllo_s', 'spicy_ital_l']",Friday
12714,31/07/2015,19:17:10,"['bbq_ckn_m', 'mexicana_m', 'pepperoni_s', 'spinach_fet_m']",Friday
12715,31/07/2015,19:19:31,['bbq_ckn_s'],Friday
12716,31/07/2015,19:47:28,['pepperoni_s'],Friday
12717,31/07/2015,19:59:23,['spinach_fet_l'],Friday
12718,31/07/2015,20:02:10,"['napolitana_l', 'soppressata_l']",Friday
12719,31/07/2015,20:07:28,"['hawaiian_m', 'ital_supr_l', 'pepperoni_m']",Friday
12720,31/07/2015,20:14:21,"['southw_ckn_m', 'thai_ckn_l', 'the_greek_m']",Friday
12721,31/07/2015,20:20:14,"['big_meat_s', 'ital_veggie_m', 'pepperoni_m', 'sicilian_s']",Friday
12722,31/07/2015,20:39:48,['bbq_ckn_l'],Friday
12723,31/07/2015,20:41:03,"['hawaiian_m', 'soppressata_l']",Friday
12724,31/07/2015,20:48:13,"['ckn_alfredo_m', 'mediterraneo_s']",Friday
12725,31/07/2015,21:14:32,['bbq_ckn_s'],Friday
12726,31/07/2015,21:41:45,"['classic_dlx_m', 'spinach_supr_l']",Friday
12727,31/07/2015,22:05:12,"['classic_dlx_l', 'pep_msh_pep_m', 'southw_ckn_s', 'spinach_supr_s']",Friday
12728,31/07/2015,22:18:45,['napolitana_s'],Friday
12729,31/07/2015,22:25:10,"['ital_supr_m', 'pepperoni_s']",Friday
12730,31/07/2015,22:41:33,['spinach_supr_s'],Friday
12731,01/08/2015,11:36:22,"['bbq_ckn_m', 'ckn_alfredo_l', 'sicilian_s', 'spicy_ital_s']",Saturday
12732,01/08/2015,11:41:11,['pep_msh_pep_s'],Saturday
12733,01/08/2015,12:03:15,['bbq_ckn_l'],Saturday
12734,01/08/2015,12:46:39,"['big_meat_s', 'spinach_fet_l']",Saturday
12735,01/08/2015,12:49:24,['southw_ckn_m'],Saturday
12736,01/08/2015,13:02:56,['five_cheese_l'],Saturday
12737,01/08/2015,13:05:27,"['classic_dlx_m', 'ital_cpcllo_m', 'ital_cpcllo_s', 'pepperoni_m']",Saturday
12738,01/08/2015,13:17:59,['four_cheese_l'],Saturday
12739,01/08/2015,13:26:33,['spicy_ital_l'],Saturday
12740,01/08/2015,13:30:00,['hawaiian_l'],Saturday
12741,01/08/2015,13:33:30,['prsc_argla_s'],Saturday
12742,01/08/2015,13:44:10,"['big_meat_s', 'ckn_pesto_l', 'spin_pesto_s']",Saturday
12743,01/08/2015,13:45:01,['mexicana_m'],Saturday
12744,01/08/2015,13:45:18,['ital_supr_l'],Saturday
12745,01/08/2015,14:23:25,['napolitana_m'],Saturday
12746,01/08/2015,14:30:06,"['bbq_ckn_l', 'big_meat_s', 'cali_ckn_m', 'five_cheese_l', 'hawaiian_l', 'mexicana_l', 'napolitana_l', 'prsc_argla_m', 'sicilian_s', 'spinach_fet_l']",Saturday
12747,01/08/2015,14:34:34,"['green_garden_s', 'sicilian_s', 'thai_ckn_l']",Saturday
12748,01/08/2015,14:49:59,['brie_carre_s'],Saturday
12749,01/08/2015,14:54:24,"['big_meat_s', 'ital_cpcllo_l', 'pep_msh_pep_l', 'veggie_veg_l']",Saturday
12750,01/08/2015,15:11:54,['ital_veggie_m'],Saturday
12751,01/08/2015,15:47:17,['spin_pesto_m'],Saturday
12752,01/08/2015,15:49:49,['ckn_alfredo_s'],Saturday
12753,01/08/2015,15:54:05,"['calabrese_l', 'five_cheese_l', 'four_cheese_l', 'peppr_salami_l']",Saturday
12754,01/08/2015,15:58:53,"['thai_ckn_l', 'veggie_veg_s']",Saturday
12755,01/08/2015,16:04:46,"['hawaiian_s', 'pepperoni_s', 'southw_ckn_l', 'spinach_fet_s']",Saturday
12756,01/08/2015,16:08:33,"['ital_cpcllo_l', 'mediterraneo_s', 'prsc_argla_s', 'veggie_veg_m']",Saturday
12757,01/08/2015,16:09:09,"['classic_dlx_m', 'hawaiian_s', 'ital_supr_s']",Saturday
12758,01/08/2015,16:29:45,['ital_cpcllo_s'],Saturday
12759,01/08/2015,16:33:32,"['four_cheese_m', 'napolitana_s']",Saturday
12760,01/08/2015,16:55:49,['thai_ckn_l'],Saturday
12761,01/08/2015,16:58:59,['mexicana_s'],Saturday
12762,01/08/2015,17:03:18,"['peppr_salami_m', 'peppr_salami_s']",Saturday
12763,01/08/2015,17:04:42,"['classic_dlx_m', 'hawaiian_s']",Saturday
12764,01/08/2015,17:05:40,"['ital_supr_m', 'napolitana_l']",Saturday
12765,01/08/2015,17:17:45,"['prsc_argla_s', 'spin_pesto_s', 'veggie_veg_s']",Saturday
12766,01/08/2015,17:18:55,"['five_cheese_l', 'spicy_ital_l']",Saturday
12767,01/08/2015,17:39:56,"['bbq_ckn_l', 'sicilian_m']",Saturday
12768,01/08/2015,18:03:27,['spinach_fet_m'],Saturday
12769,01/08/2015,18:16:21,"['ckn_pesto_m', 'classic_dlx_s']",Saturday
12770,01/08/2015,18:25:07,['pep_msh_pep_s'],Saturday
12771,01/08/2015,18:26:37,['five_cheese_l'],Saturday
12772,01/08/2015,18:28:49,"['big_meat_s', 'classic_dlx_l']",Saturday
12773,01/08/2015,18:29:22,"['bbq_ckn_l', 'the_greek_l']",Saturday
12774,01/08/2015,18:30:26,"['cali_ckn_l', 'classic_dlx_s', 'napolitana_s', 'pepperoni_s']",Saturday
12775,01/08/2015,18:37:50,"['peppr_salami_m', 'peppr_salami_s']",Saturday
12776,01/08/2015,18:37:52,['bbq_ckn_l'],Saturday
12777,01/08/2015,18:40:35,"['big_meat_s', 'calabrese_m', 'hawaiian_s', 'spinach_fet_m']",Saturday
12778,01/08/2015,18:44:48,['spicy_ital_l'],Saturday
12779,01/08/2015,18:44:50,"['ital_supr_m', 'veggie_veg_l']",Saturday
12780,01/08/2015,18:45:22,['cali_ckn_s'],Saturday
12781,01/08/2015,18:48:39,"['bbq_ckn_l', 'prsc_argla_s']",Saturday
12782,01/08/2015,19:04:57,['classic_dlx_s'],Saturday
12783,01/08/2015,19:14:29,['five_cheese_l'],Saturday
12784,01/08/2015,19:17:19,"['ckn_pesto_l', 'ckn_pesto_s', 'veggie_veg_s']",Saturday
12785,01/08/2015,19:25:58,['pep_msh_pep_l'],Saturday
12786,01/08/2015,19:34:28,"['ckn_pesto_s', 'four_cheese_m']",Saturday
12787,01/08/2015,19:36:21,"['calabrese_m', 'sicilian_s']",Saturday
12788,01/08/2015,19:58:11,"['calabrese_l', 'five_cheese_l']",Saturday
12789,01/08/2015,20:09:37,"['bbq_ckn_m', 'green_garden_s', 'hawaiian_s', 'ital_veggie_s']",Saturday
12790,01/08/2015,20:21:04,"['ital_supr_m', 'pepperoni_m']",Saturday
12791,01/08/2015,20:35:08,"['hawaiian_s', 'ital_veggie_l', 'spinach_fet_s']",Saturday
12792,01/08/2015,20:36:41,['pep_msh_pep_s'],Saturday
12793,01/08/2015,20:47:28,['classic_dlx_l'],Saturday
12794,01/08/2015,20:48:47,['southw_ckn_m'],Saturday
12795,01/08/2015,20:50:37,"['cali_ckn_m', 'spinach_fet_m']",Saturday
12796,01/08/2015,20:53:57,"['pep_msh_pep_s', 'peppr_salami_l']",Saturday
12797,01/08/2015,21:05:18,"['ckn_pesto_m', 'sicilian_m']",Saturday
12798,01/08/2015,21:20:33,"['pepperoni_s', 'prsc_argla_l', 'spinach_fet_m']",Saturday
12799,01/08/2015,21:32:30,['mexicana_l'],Saturday
12800,01/08/2015,21:41:09,"['pep_msh_pep_m', 'spicy_ital_m']",Saturday
12801,01/08/2015,22:20:07,['green_garden_m'],Saturday
12802,01/08/2015,22:23:31,['green_garden_s'],Saturday
12803,01/08/2015,22:29:01,"['ckn_alfredo_m', 'green_garden_s', 'spicy_ital_s', 'thai_ckn_l']",Saturday
12804,01/08/2015,22:48:43,"['napolitana_l', 'spinach_supr_m']",Saturday
12805,02/08/2015,12:01:58,['hawaiian_s'],Sunday
12806,02/08/2015,12:22:45,['ital_cpcllo_l'],Sunday
12807,02/08/2015,12:44:49,"['ital_cpcllo_s', 'mexicana_l']",Sunday
12808,02/08/2015,12:47:25,"['bbq_ckn_l', 'bbq_ckn_m', 'big_meat_s', 'brie_carre_s', 'five_cheese_l', 'ital_cpcllo_l', 'mediterraneo_m', 'mexicana_l', 'sicilian_l', 'sicilian_s', 'thai_ckn_s']",Sunday
12809,02/08/2015,13:20:06,"['ital_supr_s', 'peppr_salami_l', 'spicy_ital_s']",Sunday
12810,02/08/2015,13:46:36,"['brie_carre_s', 'cali_ckn_l', 'soppressata_s']",Sunday
12811,02/08/2015,13:48:55,"['ital_supr_m', 'napolitana_m']",Sunday
12812,02/08/2015,13:59:39,"['bbq_ckn_l', 'brie_carre_s', 'cali_ckn_m', 'ckn_pesto_l', 'five_cheese_l', 'four_cheese_l', 'green_garden_m', 'hawaiian_s', 'ital_cpcllo_m', 'pep_msh_pep_m', 'pepperoni_m', 'spin_pesto_s', 'thai_ckn_l']",Sunday
12813,02/08/2015,14:17:58,"['ckn_pesto_l', 'thai_ckn_m']",Sunday
12814,02/08/2015,14:27:34,['soppressata_s'],Sunday
12815,02/08/2015,14:36:24,['the_greek_m'],Sunday
12816,02/08/2015,15:18:42,['mexicana_s'],Sunday
12817,02/08/2015,15:21:29,"['ckn_alfredo_m', 'peppr_salami_m']",Sunday
12818,02/08/2015,15:29:54,['bbq_ckn_l'],Sunday
12819,02/08/2015,15:48:07,['spicy_ital_l'],Sunday
12820,02/08/2015,16:13:34,"['ital_cpcllo_l', 'prsc_argla_m']",Sunday
12821,02/08/2015,16:15:40,['brie_carre_s'],Sunday
12822,02/08/2015,16:46:54,"['pep_msh_pep_s', 'pepperoni_l']",Sunday
12823,02/08/2015,16:48:34,"['cali_ckn_l', 'hawaiian_s', 'spin_pesto_m']",Sunday
12824,02/08/2015,17:13:08,"['pep_msh_pep_s', 'peppr_salami_l']",Sunday
12825,02/08/2015,17:16:53,"['classic_dlx_m', 'five_cheese_l', 'spinach_supr_l']",Sunday
12826,02/08/2015,17:17:39,"['cali_ckn_m', 'ckn_pesto_l', 'five_cheese_l', 'mexicana_m']",Sunday
12827,02/08/2015,17:19:02,"['cali_ckn_l', 'pepperoni_m', 'southw_ckn_l']",Sunday
12828,02/08/2015,17:20:00,"['big_meat_s', 'brie_carre_s']",Sunday
12829,02/08/2015,17:21:25,"['hawaiian_s', 'southw_ckn_l']",Sunday
12830,02/08/2015,17:33:16,['thai_ckn_s'],Sunday
12831,02/08/2015,17:39:54,"['big_meat_s', 'spinach_supr_s']",Sunday
12832,02/08/2015,17:47:01,"['mexicana_l', 'veggie_veg_m']",Sunday
12833,02/08/2015,17:57:21,['five_cheese_l'],Sunday
12834,02/08/2015,18:25:01,"['calabrese_m', 'classic_dlx_m', 'pepperoni_l']",Sunday
12835,02/08/2015,18:49:24,"['bbq_ckn_s', 'green_garden_s', 'sicilian_m', 'thai_ckn_m']",Sunday
12836,02/08/2015,18:57:07,['ital_veggie_m'],Sunday
12837,02/08/2015,19:51:51,"['four_cheese_l', 'pep_msh_pep_m']",Sunday
12838,02/08/2015,20:02:54,['veggie_veg_m'],Sunday
12839,02/08/2015,20:06:07,['cali_ckn_s'],Sunday
12840,02/08/2015,20:28:56,"['cali_ckn_m', 'hawaiian_s']",Sunday
12841,02/08/2015,20:34:14,"['cali_ckn_l', 'cali_ckn_s', 'classic_dlx_m']",Sunday
12842,02/08/2015,20:42:21,"['cali_ckn_l', 'napolitana_l', 'southw_ckn_l']",Sunday
12843,02/08/2015,20:52:19,"['hawaiian_l', 'mexicana_m']",Sunday
12844,02/08/2015,20:58:18,"['ital_veggie_m', 'mediterraneo_l']",Sunday
12845,02/08/2015,21:04:16,['soppressata_l'],Sunday
12846,02/08/2015,21:07:36,['pepperoni_m'],Sunday
12847,02/08/2015,21:12:50,['cali_ckn_m'],Sunday
12848,02/08/2015,21:25:33,['southw_ckn_m'],Sunday
12849,02/08/2015,21:30:56,['cali_ckn_s'],Sunday
12850,02/08/2015,21:50:16,"['bbq_ckn_s', 'spicy_ital_l', 'the_greek_s']",Sunday
12851,02/08/2015,22:00:05,"['big_meat_s', 'sicilian_m']",Sunday
12852,02/08/2015,22:12:31,['spinach_supr_l'],Sunday
12853,03/08/2015,11:15:58,['spin_pesto_s'],Monday
12854,03/08/2015,11:19:57,['prsc_argla_s'],Monday
12855,03/08/2015,11:30:31,['spinach_fet_l'],Monday
12856,03/08/2015,11:33:38,"['mexicana_m', 'soppressata_s']",Monday
12857,03/08/2015,11:34:22,['classic_dlx_m'],Monday
12858,03/08/2015,12:04:36,['ital_supr_l'],Monday
12859,03/08/2015,12:11:47,"['mexicana_l', 'spin_pesto_l']",Monday
12860,03/08/2015,12:14:45,"['big_meat_s', 'ital_supr_m']",Monday
12861,03/08/2015,12:15:52,['classic_dlx_m'],Monday
12862,03/08/2015,12:23:48,['mexicana_m'],Monday
12863,03/08/2015,12:27:46,['bbq_ckn_m'],Monday
12864,03/08/2015,12:36:19,['cali_ckn_s'],Monday
12865,03/08/2015,12:49:26,['five_cheese_l'],Monday
12866,03/08/2015,13:01:41,"['pepperoni_s', 'sicilian_s', 'southw_ckn_m', 'thai_ckn_m', 'veggie_veg_s']",Monday
12867,03/08/2015,13:06:10,['spicy_ital_s'],Monday
12868,03/08/2015,13:13:44,"['brie_carre_s', 'classic_dlx_m', 'ital_supr_l', 'pep_msh_pep_l']",Monday
12869,03/08/2015,13:24:12,['soppressata_l'],Monday
12870,03/08/2015,13:29:15,['ital_cpcllo_m'],Monday
12871,03/08/2015,13:33:16,['mexicana_l'],Monday
12872,03/08/2015,13:51:49,"['cali_ckn_s', 'ital_supr_l']",Monday
12873,03/08/2015,13:54:30,['hawaiian_s'],Monday
12874,03/08/2015,13:56:07,['green_garden_m'],Monday
12875,03/08/2015,14:03:38,['bbq_ckn_m'],Monday
12876,03/08/2015,14:04:26,"['classic_dlx_m', 'ital_cpcllo_l', 'sicilian_m', 'spin_pesto_m']",Monday
12877,03/08/2015,14:24:54,"['mexicana_m', 'prsc_argla_s']",Monday
12878,03/08/2015,14:26:56,"['bbq_ckn_l', 'green_garden_s', 'southw_ckn_l']",Monday
12879,03/08/2015,14:32:07,"['ital_supr_m', 'sicilian_l']",Monday
12880,03/08/2015,14:34:57,"['bbq_ckn_m', 'mediterraneo_m', 'mexicana_m']",Monday
12881,03/08/2015,14:36:51,"['calabrese_l', 'classic_dlx_m']",Monday
12882,03/08/2015,14:40:01,"['five_cheese_l', 'spinach_fet_m', 'the_greek_m', 'the_greek_s']",Monday
12883,03/08/2015,15:20:15,['pepperoni_s'],Monday
12884,03/08/2015,15:23:21,"['hawaiian_s', 'ital_cpcllo_m', 'southw_ckn_l', 'spicy_ital_m']",Monday
12885,03/08/2015,16:27:07,"['mediterraneo_l', 'napolitana_m']",Monday
12886,03/08/2015,16:33:23,"['mexicana_m', 'pepperoni_m']",Monday
12887,03/08/2015,16:57:46,"['bbq_ckn_l', 'southw_ckn_l', 'spin_pesto_s']",Monday
12888,03/08/2015,17:11:04,"['four_cheese_l', 'prsc_argla_m']",Monday
12889,03/08/2015,17:17:13,"['five_cheese_l', 'mexicana_l']",Monday
12890,03/08/2015,17:56:34,"['ital_cpcllo_s', 'soppressata_m']",Monday
12891,03/08/2015,18:10:31,"['napolitana_l', 'southw_ckn_l', 'spicy_ital_l']",Monday
12892,03/08/2015,18:32:23,"['ital_supr_s', 'mexicana_l']",Monday
12893,03/08/2015,18:39:14,"['classic_dlx_m', 'ital_supr_l']",Monday
12894,03/08/2015,18:47:16,"['bbq_ckn_l', 'spicy_ital_l']",Monday
12895,03/08/2015,19:03:15,['thai_ckn_l'],Monday
12896,03/08/2015,19:04:25,['spinach_supr_s'],Monday
12897,03/08/2015,19:04:35,"['big_meat_s', 'calabrese_m']",Monday
12898,03/08/2015,19:15:22,"['bbq_ckn_l', 'classic_dlx_m', 'spinach_fet_s', 'thai_ckn_l']",Monday
12899,03/08/2015,19:36:22,['bbq_ckn_s'],Monday
12900,03/08/2015,19:41:33,"['ital_supr_l', 'prsc_argla_l', 'thai_ckn_m', 'thai_ckn_s']",Monday
12901,03/08/2015,19:42:25,"['four_cheese_l', 'mexicana_l']",Monday
12902,03/08/2015,20:05:21,"['five_cheese_l', 'the_greek_l']",Monday
12903,03/08/2015,20:10:47,"['ital_cpcllo_l', 'spinach_fet_m']",Monday
12904,03/08/2015,20:20:49,"['classic_dlx_m', 'peppr_salami_l']",Monday
12905,03/08/2015,20:29:23,"['cali_ckn_l', 'pep_msh_pep_m', 'thai_ckn_s']",Monday
12906,03/08/2015,20:35:07,['big_meat_s'],Monday
12907,03/08/2015,21:11:13,"['ital_supr_m', 'mediterraneo_l']",Monday
12908,03/08/2015,21:27:13,"['spicy_ital_l', 'spinach_fet_l']",Monday
12909,03/08/2015,21:28:19,['bbq_ckn_m'],Monday
12910,03/08/2015,21:55:54,"['thai_ckn_l', 'thai_ckn_m', 'veggie_veg_l']",Monday
12911,04/08/2015,11:26:07,['cali_ckn_l'],Tuesday
12912,04/08/2015,11:48:45,"['ckn_pesto_l', 'veggie_veg_m']",Tuesday
12913,04/08/2015,11:49:28,['four_cheese_m'],Tuesday
12914,04/08/2015,11:49:48,"['sicilian_l', 'spicy_ital_m']",Tuesday
12915,04/08/2015,11:51:14,"['cali_ckn_m', 'ital_cpcllo_l', 'ital_supr_l', 'ital_veggie_m', 'pep_msh_pep_s', 'spinach_fet_l', 'thai_ckn_m']",Tuesday
12916,04/08/2015,11:53:43,['cali_ckn_m'],Tuesday
12917,04/08/2015,12:38:38,"['classic_dlx_l', 'ital_supr_l', 'pep_msh_pep_s', 'sicilian_s']",Tuesday
12918,04/08/2015,12:42:35,"['ckn_pesto_s', 'spin_pesto_l']",Tuesday
12919,04/08/2015,12:49:34,"['calabrese_m', 'ckn_pesto_m', 'four_cheese_m', 'mediterraneo_m']",Tuesday
