order_id,date,pizzas,day
14331,2016-08-27 00:00:00,['bbq_ckn_m'],Saturday
20038,2016-12-07 00:00:00,['spinach_fet_l'],Wednesday
8006,2016-05-14 00:00:00,['four_cheese_l'],Saturday
2618,2016-02-12 23:00:00,"['ital_supr_s', 'green_garden_m']",Friday
11891,2016-07-17 00:00:00,['cali_ckn_l'],Sunday
8565,2016-05-23 00:00:00,"['spinach_fet_m', 'cali_ckn_l', 'big_meat_s', 'bbq_ckn_l']",Monday
13079,2016-08-06 00:00:00,"['four_cheese_l', 'bbq_ckn_l', 'soppressata_m', 'prsc_argla_m']",Saturday
6088,2016-04-13 00:00:00,"['pep_msh_pep_m', 'thai_ckn_s']",Wednesday
2189,2016-02-06 00:00:00,"['prsc_argla_m', 'ckn_alfredo_m']",Saturday
15299,2016-09-13 00:00:00,['pepperoni_s'],Tuesday
4481,2016-03-17 13:46:18,['classic_dlx_s'],Thursday
12978,2016-08-05 12:26:46,"['sicilian_s', 'four_cheese_m']",Friday
21144,2016-12-26 00:00:00,['prsc_argla_l'],Monday
14513,2016-08-30 21:41:23,"['big_meat_s', 'mexicana_s', 'peppr_salami_m', 'pepperoni_l']",Tuesday
4755,2016-03-20 23:00:00,"['five_cheese_l', 'prsc_argla_l', 'peppr_salami_l']",Sunday
20554,2016-12-15 19:18:30,['pepperoni_l'],Thursday
16332,2016-10-01 22:00:00,['mexicana_l'],Saturday
13755,2016-08-17 00:00:00,['the_greek_s'],Wednesday
7921,2016-05-13 00:00:00,"['pepperoni_l', 'prsc_argla_l', 'spicy_ital_l']",Friday
9837,2016-06-14 00:00:00,['five_cheese_l'],Tuesday
3459,2016-02-27 00:00:00,['ital_cpcllo_l'],Saturday
19600,2016-11-29 00:00:00,"['sicilian_l', 'spin_pesto_s']",Tuesday
19840,2016-12-02 23:00:00,['big_meat_s'],Friday
2029,2016-02-02 23:00:00,['thai_ckn_l'],Tuesday
10505,2016-06-25 20:52:53,"['sicilian_s', 'southw_ckn_s', 'the_greek_l']",Saturday
12897,2016-08-03 00:00:00,"['big_meat_s', 'calabrese_m']",Wednesday
310,2016-01-06 00:00:00,['thai_ckn_s'],Wednesday
17356,2016-10-22 00:00:00,['four_cheese_m'],Saturday
751,2016-01-13 00:00:00,"['hawaiian_s', 'veggie_veg_m', 'napolitana_s']",Wednesday
5065,2016-03-27 12:07:05,['the_greek_l'],Sunday
18418,2016-11-10 00:00:00,['spicy_ital_m'],Thursday
11642,2016-07-13 22:00:00,['spicy_ital_l'],Wednesday
8646,2016-05-25 13:07:22,['spicy_ital_l'],Wednesday
14024,2016-08-22 00:00:00,"['ital_cpcllo_l', 'pep_msh_pep_s']",Monday
16133,2016-09-29 00:00:00,['ckn_pesto_l'],Thursday
20779,2016-12-19 00:00:00,['ckn_alfredo_m'],Monday
2054,2016-02-03 00:00:00,"['four_cheese_l', 'four_cheese_l']",Wednesday
21250,2016-12-30 12:21:13,"['southw_ckn_m', 'cali_ckn_m']",Friday
2557,2016-02-11 23:00:00,"['sicilian_l', 'the_greek_s']",Thursday
60,2015-12-31 23:00:00,"['ckn_pesto_l', 'four_cheese_m']",Thursday
15631,2016-09-18 18:05:21,['classic_dlx_m'],Sunday
11542,2016-07-11 22:00:00,['ital_supr_m'],Monday
20875,2016-12-20 00:00:00,"['prsc_argla_s', 'hawaiian_m', 'spinach_fet_m']",Tuesday
12038,2016-07-20 00:00:00,['pep_msh_pep_m'],Wednesday
6450,2016-04-18 00:00:00,"['calabrese_l', 'bbq_ckn_l']",Monday
16871,2016-10-13 00:00:00,"['prsc_argla_m', 'napolitana_s', 'spicy_ital_l', 'soppressata_s']",Thursday
3113,2016-02-21 00:00:00,['calabrese_l'],Sunday
19743,2016-12-02 00:00:00,['thai_ckn_m'],Friday
8488,2016-05-21 22:00:00,['thai_ckn_s'],Saturday
20640,2016-12-16 23:00:00,"['ital_supr_m', 'prsc_argla_l']",Friday
13384,2016-08-11 00:00:00,"['big_meat_s', 'big_meat_s']",Thursday
19852,2016-12-04 00:00:00,"['bbq_ckn_l', 'hawaiian_s']",Sunday
5413,2016-04-01 17:56:07,"['napolitana_s', 'napolitana_s']",Friday
12857,2016-08-02 22:00:00,['classic_dlx_m'],Tuesday
10515,2016-06-26 00:00:00,['pepperoni_l'],Sunday
1044,2016-01-18 00:00:00,['the_greek_xl'],Monday
5804,2016-04-07 22:00:00,['bbq_ckn_s'],Thursday
8611,2016-05-24 00:00:00,"['hawaiian_l', 'hawaiian_l']",Tuesday
10606,2016-06-27 17:48:36,['bbq_ckn_s'],Monday
5864,2016-04-09 00:00:00,"['sicilian_m', 'bbq_ckn_l', 'pepperoni_m']",Saturday
15392,2016-09-14 00:00:00,"['ital_cpcllo_m', 'thai_ckn_m', 'classic_dlx_s', 'big_meat_s']",Wednesday
2307,2016-02-08 00:00:00,['spinach_fet_l'],Monday
17844,2016-10-31 18:29:33,['sicilian_l'],Monday
18140,2016-11-05 20:29:05,['thai_ckn_l'],Saturday
21285,2016-12-31 00:00:00,"['spin_pesto_s', 'spin_pesto_s', 'spicy_ital_l', 'pep_msh_pep_m']",Saturday
4664,2016-03-20 12:24:44,"['ital_supr_m', 'soppressata_l', 'bbq_ckn_l']",Sunday
7615,2016-05-08 00:00:00,['veggie_veg_s'],Sunday
6843,2016-04-24 22:00:00,['five_cheese_l'],Sunday
12345,2016-07-25 00:00:00,['bbq_ckn_l'],Monday
5946,2016-04-10 00:00:00,['hawaiian_s'],Sunday
2350,2016-02-07 23:00:00,['sicilian_m'],Sunday
7289,2016-05-02 00:00:00,"['green_garden_s', 'peppr_salami_m']",Monday
3114,2016-02-21 00:00:00,['cali_ckn_l'],Sunday
15017,2016-09-08 00:00:00,['brie_carre_s'],Thursday
2579,2016-02-12 00:00:00,"['four_cheese_l', 'classic_dlx_m']",Friday
16906,2016-10-14 00:00:00,"['cali_ckn_m', 'mexicana_l']",Friday
13505,2016-08-12 22:00:00,['pepperoni_l'],Friday
8466,2016-05-22 00:00:00,['spicy_ital_m'],Sunday
15014,2016-09-08 00:00:00,['green_garden_s'],Thursday
8448,2016-05-22 00:00:00,['pep_msh_pep_s'],Sunday
13984,2016-08-21 00:00:00,['pep_msh_pep_m'],Sunday
19693,2016-12-01 00:00:00,"['spinach_fet_m', 'ital_supr_m', 'southw_ckn_s', 'southw_ckn_m']",Thursday
10528,2016-06-26 00:00:00,"['pepperoni_m', 'bbq_ckn_l', 'five_cheese_l']",Sunday
6041,2016-04-12 00:00:00,"['bbq_ckn_m', 'four_cheese_m']",Tuesday
19946,2016-12-05 00:00:00,"['the_greek_m', 'bbq_ckn_l', 'southw_ckn_s', 'veggie_veg_s']",Monday
21305,2016-12-31 16:31:16,"['veggie_veg_l', 'thai_ckn_m']",Saturday
4745,2016-03-21 00:00:00,['pepperoni_m'],Monday
1180,2016-01-20 00:00:00,"['five_cheese_l', 'brie_carre_s']",Wednesday
14616,2016-09-01 00:00:00,"['ital_supr_m', 'spinach_supr_s']",Thursday
12628,2016-07-30 00:00:00,['classic_dlx_m'],Saturday
14669,2016-09-02 00:00:00,['four_cheese_l'],Friday
7108,2016-04-29 22:00:00,"['pep_msh_pep_m', 'hawaiian_s']",Friday
18150,2016-11-06 00:00:00,"['hawaiian_s', 'five_cheese_l', 'cali_ckn_m']",Sunday
10416,2016-06-24 17:04:37,['spinach_fet_m'],Friday
10873,2016-07-02 00:00:00,['ckn_alfredo_s'],Saturday
8657,2016-05-25 00:00:00,"['napolitana_m', 'classic_dlx_l']",Wednesday
18893,2016-11-19 00:00:00,['ital_supr_m'],Saturday
14573,2016-08-31 22:00:00,['sicilian_s'],Wednesday
3665,2016-03-03 00:00:00,"['bbq_ckn_l', 'ital_cpcllo_l', 'ital_veggie_l']",Thursday
6925,2016-04-26 19:53:16,"['thai_ckn_m', 'the_greek_s', 'prsc_argla_m', 'pep_msh_pep_m']",Tuesday
18331,2016-11-09 00:00:00,['the_greek_s'],Wednesday
6697,2016-04-22 22:00:00,['mexicana_l'],Friday
10511,2016-06-26 00:00:00,['thai_ckn_m'],Sunday
6192,2016-04-14 00:00:00,"['ital_veggie_m', 'sicilian_l', 'five_cheese_l', 'cali_ckn_m']",Thursday
886,2016-01-14 23:00:00,['spicy_ital_l'],Thursday
18626,2016-11-14 00:00:00,['pepperoni_m'],Monday
2738,2016-02-15 00:00:00,['cali_ckn_m'],Monday
2865,2016-02-17 17:33:09,['green_garden_m'],Wednesday
6515,2016-04-20 00:00:00,"['mexicana_m', 'bbq_ckn_m', 'bbq_ckn_m']",Wednesday
14149,2016-08-24 00:00:00,"['calabrese_m', 'spinach_fet_l', 'mexicana_m']",Wednesday
8436,2016-05-21 00:00:00,['pepperoni_s'],Saturday
19676,2016-12-01 00:00:00,"['ital_supr_l', 'mexicana_l', 'four_cheese_l']",Thursday
5834,2016-04-08 00:00:00,"['prsc_argla_m', 'hawaiian_l']",Friday
299,2016-01-05 00:00:00,"['classic_dlx_s', 'spinach_fet_m']",Tuesday
12606,2016-07-30 00:00:00,['cali_ckn_l'],Saturday
453,2016-01-08 00:00:00,['cali_ckn_s'],Friday
12710,2016-07-31 19:01:51,"['hawaiian_s', 'spinach_fet_s']",Sunday
4761,2016-03-20 23:00:00,"['the_greek_xxl', 'southw_ckn_s', 'brie_carre_s', 'pepperoni_s']",Sunday
13872,2016-08-19 00:00:00,"['spicy_ital_l', 'spinach_fet_m', 'sicilian_l']",Friday
10762,2016-06-29 22:00:00,"['spin_pesto_s', 'five_cheese_l']",Wednesday
9314,2016-06-05 00:00:00,['classic_dlx_m'],Sunday
8477,2016-05-22 00:00:00,['the_greek_s'],Sunday
2993,2016-02-19 18:49:06,"['ital_veggie_l', 'hawaiian_l']",Friday
14737,2016-09-03 00:00:00,"['thai_ckn_s', 'spicy_ital_l', 'bbq_ckn_l', 'napolitana_l']",Saturday
7399,2016-05-04 00:00:00,['spicy_ital_s'],Wednesday
7184,2016-05-01 00:00:00,['cali_ckn_s'],Sunday
16629,2016-10-07 22:00:00,['classic_dlx_m'],Friday
14924,2016-09-07 00:00:00,['hawaiian_m'],Wednesday
12518,2016-07-28 17:09:26,['big_meat_s'],Thursday
17707,2016-10-29 00:00:00,"['four_cheese_l', 'four_cheese_l', 'thai_ckn_l', 'veggie_veg_m', 'cali_ckn_m', 'calabrese_l', 'ckn_alfredo_m', 'bbq_ckn_l']",Saturday
19214,2016-11-24 00:00:00,['the_greek_xl'],Thursday
1459,2016-01-24 23:00:00,['mexicana_s'],Sunday
1991,2016-02-02 00:00:00,['spinach_supr_s'],Tuesday
3492,2016-02-28 00:00:00,['mediterraneo_l'],Sunday
20119,2016-12-07 23:00:00,"['ital_supr_m', 'ital_cpcllo_m', 'peppr_salami_s', 'mediterraneo_m']",Wednesday
9623,2016-06-10 22:00:00,"['ckn_alfredo_m', 'sicilian_l', 'peppr_salami_m']",Friday
9500,2016-06-08 20:35:11,"['calabrese_m', 'ital_supr_m']",Wednesday
805,2016-01-14 00:00:00,"['big_meat_s', 'four_cheese_m']",Thursday
1603,2016-01-27 00:00:00,['hawaiian_m'],Wednesday
11979,2016-07-18 22:00:00,"['bbq_ckn_s', 'spinach_supr_s', 'ital_veggie_l', 'classic_dlx_s']",Monday
1022,2016-01-17 00:00:00,['thai_ckn_l'],Sunday
2187,2016-02-06 00:00:00,"['southw_ckn_l', 'five_cheese_l', 'calabrese_s', 'the_greek_s']",Saturday
15943,2016-09-26 00:00:00,['four_cheese_l'],Monday
2759,2016-02-15 00:00:00,"['thai_ckn_l', 'pepperoni_m', 'cali_ckn_m']",Monday
1755,2016-01-30 17:22:31,"['the_greek_l', 'hawaiian_s']",Saturday
10659,2016-06-28 00:00:00,"['hawaiian_m', 'spin_pesto_m', 'peppr_salami_l', 'peppr_salami_l', 'the_greek_xl', 'mediterraneo_s', 'bbq_ckn_s', 'pep_msh_pep_s', 'ital_cpcllo_l', 'veggie_veg_m']",Tuesday
15475,2016-09-16 00:00:00,['napolitana_l'],Friday
5374,2016-04-01 12:07:01,"['pepperoni_l', 'pepperoni_l']",Friday
7176,2016-05-01 00:00:00,['four_cheese_l'],Sunday
17716,2016-10-29 00:00:00,['the_greek_xl'],Saturday
19764,2016-12-02 00:00:00,"['pepperoni_m', 'spinach_fet_l']",Friday
12455,2016-07-27 00:00:00,['hawaiian_s'],Wednesday
9112,2016-06-02 00:00:00,['spicy_ital_l'],Thursday
5331,2016-03-31 00:00:00,"['hawaiian_s', 'bbq_ckn_m', 'spicy_ital_s']",Thursday
6755,2016-04-24 00:00:00,['green_garden_s'],Sunday
9012,2016-05-31 00:00:00,"['mexicana_s', 'pepperoni_s']",Tuesday
2358,2016-02-08 23:00:00,['ital_supr_m'],Monday
18452,2016-11-11 00:00:00,['southw_ckn_s'],Friday
4653,2016-03-19 00:00:00,['ital_supr_m'],Saturday
16038,2016-09-27 00:00:00,"['hawaiian_s', 'ital_cpcllo_l', 'soppressata_l', 'spinach_supr_s']",Tuesday
16667,2016-10-09 00:00:00,"['five_cheese_l', 'five_cheese_l']",Sunday
2001,2016-02-03 00:00:00,"['calabrese_s', 'ital_cpcllo_l', 'four_cheese_l']",Wednesday
8059,2016-05-14 22:00:00,['hawaiian_s'],Saturday
4478,2016-03-17 00:00:00,"['green_garden_s', 'the_greek_m', 'calabrese_m']",Thursday
14759,2016-09-04 00:00:00,"['ital_cpcllo_l', 'spicy_ital_s', 'spinach_supr_l', 'soppressata_s', 'southw_ckn_m', 'sicilian_s', 'sicilian_s', 'veggie_veg_l', 'four_cheese_m', 'bbq_ckn_m']",Sunday
19429,2016-11-27 00:00:00,"['four_cheese_m', 'ckn_alfredo_m']",Sunday
7445,2016-05-05 00:00:00,"['spin_pesto_s', 'spicy_ital_l', 'sicilian_l', 'classic_dlx_s']",Thursday
9968,2016-06-16 00:00:00,['mexicana_m'],Thursday
10207,2016-06-20 00:00:00,"['prsc_argla_m', 'ckn_pesto_l']",Monday
8587,2016-05-24 00:00:00,"['four_cheese_l', 'pep_msh_pep_l']",Tuesday
4846,2016-03-23 00:00:00,"['sicilian_l', 'mediterraneo_l']",Wednesday
13228,2016-08-08 22:00:00,"['hawaiian_m', 'ital_cpcllo_l', 'big_meat_s', 'classic_dlx_m', 'pepperoni_l']",Monday
17657,2016-10-27 22:00:00,['pep_msh_pep_m'],Thursday
20555,2016-12-15 19:19:15,['bbq_ckn_m'],Thursday
9192,2016-06-03 17:42:34,"['napolitana_m', 'mexicana_l']",Friday
4535,2016-03-17 00:00:00,['four_cheese_l'],Thursday
18963,2016-11-20 00:00:00,['ital_veggie_s'],Sunday
12225,2016-07-23 00:00:00,['big_meat_s'],Saturday
19932,2016-12-05 00:00:00,"['spinach_supr_s', 'mexicana_l', 'spinach_supr_m', 'four_cheese_l', 'sicilian_s', 'sicilian_s', 'classic_dlx_s']",Monday
3623,2016-03-02 00:00:00,['classic_dlx_m'],Wednesday
5345,2016-03-31 00:00:00,"['spin_pesto_s', 'ckn_alfredo_l']",Thursday
17027,2016-10-15 19:46:33,"['ital_veggie_l', 'pep_msh_pep_m', 'cali_ckn_m', 'cali_ckn_m']",Saturday
13980,2016-08-21 00:00:00,['mexicana_l'],Sunday
9215,2016-06-04 00:00:00,"['bbq_ckn_m', 'cali_ckn_l']",Saturday
997,2016-01-17 00:00:00,['mexicana_m'],Sunday
10045,2016-06-17 22:00:00,"['napolitana_s', 'napolitana_s', 'pepperoni_m']",Friday
5761,2016-04-07 00:00:00,"['prsc_argla_s', 'bbq_ckn_l', 'the_greek_s']",Thursday
4582,2016-03-18 00:00:00,"['sicilian_m', 'brie_carre_s', 'classic_dlx_m']",Friday
14324,2016-08-27 17:22:15,"['thai_ckn_s', 'peppr_salami_l', 'peppr_salami_s']",Saturday
5623,2016-04-04 21:43:08,"['southw_ckn_l', 'napolitana_s']",Monday
779,2016-01-13 00:00:00,"['ital_cpcllo_m', 'ital_supr_m', 'ital_supr_l', 'classic_dlx_m']",Wednesday
8120,2016-05-16 00:00:00,"['thai_ckn_s', 'bbq_ckn_s', 'spicy_ital_m']",Monday
11071,2016-07-04 00:00:00,['peppr_salami_l'],Monday
20518,2016-12-15 12:43:54,"['cali_ckn_s', 'ital_supr_m', 'veggie_veg_m', 'hawaiian_s', 'cali_ckn_m']",Thursday
280,2016-01-05 00:00:00,['veggie_veg_m'],Tuesday
373,2016-01-07 11:45:18,['classic_dlx_m'],Thursday
7111,2016-04-29 22:00:00,['soppressata_s'],Friday
573,2016-01-10 00:00:00,['classic_dlx_m'],Sunday
2647,2016-02-12 23:00:00,"['brie_carre_s', 'peppr_salami_m', 'ital_cpcllo_m']",Friday
4791,2016-03-21 23:00:00,['sicilian_s'],Monday
3728,2016-03-04 17:30:38,"['ckn_alfredo_l', 'spinach_supr_l', 'napolitana_m']",Friday
4837,2016-03-23 00:00:00,"['sicilian_s', 'bbq_ckn_m']",Wednesday
18114,2016-11-05 00:00:00,['hawaiian_l'],Saturday
14676,2016-09-02 00:00:00,['sicilian_l'],Friday
3275,2016-02-24 00:00:00,['the_greek_xl'],Wednesday
4149,2016-03-11 00:00:00,['cali_ckn_m'],Friday
12932,2016-08-04 00:00:00,"['spin_pesto_s', 'cali_ckn_m', 'green_garden_l', 'hawaiian_m']",Thursday
14458,2016-08-29 21:10:48,['bbq_ckn_s'],Monday
15737,2016-09-20 00:00:00,"['ital_supr_m', 'calabrese_m']",Tuesday
2743,2016-02-15 16:54:36,['classic_dlx_m'],Monday
2375,2016-02-09 00:00:00,"['veggie_veg_s', 'bbq_ckn_m', 'napolitana_l']",Tuesday
3626,2016-03-01 23:00:00,"['prsc_argla_l', 'mexicana_l']",Tuesday
6642,2016-04-22 12:04:37,"['southw_ckn_m', 'thai_ckn_s']",Friday
13831,2016-08-18 00:00:00,['peppr_salami_m'],Thursday
17261,2016-10-19 22:00:00,"['big_meat_s', 'four_cheese_m']",Wednesday
6745,2016-04-23 00:00:00,['ital_supr_l'],Saturday
15235,2016-09-12 00:00:00,"['southw_ckn_s', 'ckn_pesto_m', 'thai_ckn_l', 'pepperoni_l', 'napolitana_l', 'hawaiian_m']",Monday
4366,2016-03-15 14:12:24,['four_cheese_l'],Tuesday
4591,2016-03-18 00:00:00,"['soppressata_s', 'ital_supr_l', 'pep_msh_pep_s', 'classic_dlx_l']",Friday
9104,2016-06-02 00:00:00,"['pepperoni_m', 'five_cheese_l', 'ital_cpcllo_s']",Thursday
10475,2016-06-25 00:00:00,['southw_ckn_l'],Saturday
15385,2016-09-14 00:00:00,['prsc_argla_l'],Wednesday
17521,2016-10-25 00:00:00,['calabrese_m'],Tuesday
16407,2016-10-03 00:00:00,['southw_ckn_l'],Monday
7692,2016-05-09 19:44:46,"['ital_cpcllo_m', 'thai_ckn_l']",Monday
14310,2016-08-27 00:00:00,['prsc_argla_m'],Saturday
9728,2016-06-12 00:00:00,"['bbq_ckn_m', 'hawaiian_l', 'napolitana_m']",Sunday
15591,2016-09-18 11:42:22,['ckn_alfredo_s'],Sunday
3968,2016-03-07 23:00:00,"['peppr_salami_l', 'soppressata_m', 'napolitana_l', 'prsc_argla_s']",Monday
13803,2016-08-18 00:00:00,['cali_ckn_m'],Thursday
15873,2016-09-22 20:19:17,['napolitana_s'],Thursday
748,2016-01-13 00:00:00,['five_cheese_l'],Wednesday
3461,2016-02-27 00:00:00,['napolitana_l'],Saturday
18827,2016-11-17 00:00:00,"['prsc_argla_l', 'soppressata_s']",Thursday
1914,2016-02-01 00:00:00,['pepperoni_s'],Monday
19908,2016-12-04 00:00:00,['big_meat_s'],Sunday
11319,2016-07-08 17:48:43,"['spinach_fet_l', 'ckn_pesto_m', 'spicy_ital_l', 'five_cheese_l']",Friday
2423,2016-02-10 00:00:00,"['hawaiian_m', 'prsc_argla_s', 'napolitana_m']",Wednesday
1609,2016-01-26 23:00:00,"['mediterraneo_l', 'hawaiian_l']",Tuesday
4541,2016-03-18 00:00:00,"['cali_ckn_m', 'the_greek_xl']",Friday
17731,2016-10-29 00:00:00,['spinach_supr_l'],Saturday
10750,2016-06-30 12:30:01,['the_greek_xl'],Thursday
14982,2016-09-08 00:00:00,['bbq_ckn_l'],Thursday
840,2016-01-14 00:00:00,['ital_supr_l'],Thursday
9417,2016-06-07 00:00:00,['cali_ckn_s'],Tuesday
10675,2016-06-27 22:00:00,['cali_ckn_m'],Monday
3765,2016-03-05 13:21:27,"['the_greek_xl', 'pep_msh_pep_l', 'cali_ckn_l', 'cali_ckn_l']",Saturday
19816,2016-12-03 00:00:00,"['ckn_pesto_l', 'thai_ckn_l']",Saturday
13636,2016-08-15 19:19:33,['bbq_ckn_l'],Monday
19560,2016-11-28 20:43:18,"['veggie_veg_s', 'classic_dlx_m']",Monday
11792,2016-07-16 00:00:00,['spinach_fet_s'],Saturday
9260,2016-06-04 00:00:00,['hawaiian_s'],Saturday
4993,2016-03-25 21:13:53,['soppressata_s'],Friday
506,2016-01-09 00:00:00,['spinach_fet_m'],Saturday
7847,2016-05-12 00:00:00,['classic_dlx_m'],Thursday
6256,2016-04-15 00:00:00,"['sicilian_m', 'pep_msh_pep_l']",Friday
3522,2016-02-28 00:00:00,"['ckn_pesto_s', 'spinach_fet_m', 'green_garden_s']",Sunday
5388,2016-04-01 13:12:00,"['classic_dlx_s', 'peppr_salami_s']",Friday
18858,2016-11-18 00:00:00,['peppr_salami_l'],Friday
5471,2016-04-02 00:00:00,['five_cheese_l'],Saturday
10828,2016-07-01 00:00:00,['southw_ckn_m'],Friday
12027,2016-07-20 00:00:00,"['spicy_ital_m', 'thai_ckn_m', 'mediterraneo_m']",Wednesday
12687,2016-07-31 00:00:00,['thai_ckn_l'],Sunday
7903,2016-05-13 13:54:23,"['five_cheese_l', 'the_greek_m']",Friday
65,2016-01-01 00:00:00,"['spicy_ital_s', 'spinach_supr_m', 'sicilian_s', 'pep_msh_pep_s']",Friday
8984,2016-05-30 22:00:00,['napolitana_m'],Monday
8999,2016-05-31 00:00:00,"['sicilian_s', 'mediterraneo_s']",Tuesday
11124,2016-07-04 22:00:00,['southw_ckn_l'],Monday
4442,2016-03-16 00:00:00,"['cali_ckn_l', 'four_cheese_m']",Wednesday
2044,2016-02-03 00:00:00,"['prsc_argla_m', 'spinach_supr_s']",Wednesday
13374,2016-08-11 00:00:00,"['big_meat_s', 'ital_veggie_m']",Thursday
6715,2016-04-23 15:14:00,['hawaiian_l'],Saturday
10132,2016-06-19 00:00:00,"['brie_carre_s', 'ital_veggie_m', 'spinach_fet_s']",Sunday
18613,2016-11-13 00:00:00,"['hawaiian_l', 'hawaiian_s', 'pepperoni_m']",Sunday
12647,2016-07-30 18:25:34,['sicilian_s'],Saturday
10952,2016-07-03 00:00:00,['southw_ckn_l'],Sunday
2802,2016-02-16 00:00:00,['bbq_ckn_m'],Tuesday
5583,2016-04-04 00:00:00,['peppr_salami_l'],Monday
14837,2016-09-04 22:00:00,"['big_meat_s', 'soppressata_l', 'calabrese_m']",Sunday
16017,2016-09-27 00:00:00,['southw_ckn_l'],Tuesday
11812,2016-07-17 00:00:00,"['southw_ckn_s', 'thai_ckn_l']",Sunday
14940,2016-09-06 22:00:00,"['pep_msh_pep_l', 'big_meat_s']",Tuesday
9773,2016-06-13 00:00:00,"['hawaiian_s', 'ital_veggie_m', 'mexicana_l', 'hawaiian_m']",Monday
6238,2016-04-14 22:00:00,['mexicana_l'],Thursday
11801,2016-07-16 19:48:21,"['thai_ckn_l', 'spinach_supr_m']",Saturday
6210,2016-04-14 22:00:00,"['classic_dlx_m', 'hawaiian_s']",Thursday
11546,2016-07-12 00:00:00,"['mediterraneo_l', 'spicy_ital_m', 'spinach_fet_l']",Tuesday
2695,2016-02-14 00:00:00,"['cali_ckn_s', 'bbq_ckn_l']",Sunday
11079,2016-07-04 00:00:00,['mediterraneo_l'],Monday
8752,2016-05-26 22:00:00,"['spinach_supr_m', 'classic_dlx_m', 'sicilian_l']",Thursday
10658,2016-06-28 00:00:00,['spinach_supr_s'],Tuesday
20852,2016-12-20 00:00:00,"['classic_dlx_s', 'ital_cpcllo_m', 'ital_supr_s']",Tuesday
4757,2016-03-21 00:00:00,['ckn_pesto_s'],Monday
17947,2016-11-02 00:00:00,"['cali_ckn_l', 'big_meat_s', 'sicilian_s', 'classic_dlx_l']",Wednesday
15755,2016-09-20 00:00:00,['thai_ckn_l'],Tuesday
6585,2016-04-21 00:00:00,"['hawaiian_m', 'big_meat_s']",Thursday
16059,2016-09-28 11:17:19,['spinach_supr_m'],Wednesday
1323,2016-01-23 00:00:00,"['pep_msh_pep_l', 'the_greek_m', 'mexicana_m', 'hawaiian_m', 'hawaiian_l', 'five_cheese_l', 'southw_ckn_s']",Saturday
11350,2016-07-09 00:00:00,"['soppressata_l', 'big_meat_s', 'cali_ckn_l', 'cali_ckn_s', 'ital_cpcllo_l', 'calabrese_l', 'five_cheese_l', 'brie_carre_s', 'thai_ckn_m', 'mexicana_m', 'bbq_ckn_l', 'ckn_alfredo_l']",Saturday
19233,2016-11-24 23:00:00,['classic_dlx_s'],Thursday
444,2016-01-07 23:00:00,['four_cheese_m'],Thursday
16889,2016-10-14 00:00:00,['pepperoni_l'],Friday
11223,2016-07-07 00:00:00,"['peppr_salami_l', 'thai_ckn_s', 'hawaiian_m']",Thursday
3444,2016-02-26 23:00:00,"['bbq_ckn_l', 'soppressata_s', 'cali_ckn_l', 'cali_ckn_l']",Friday
14233,2016-08-25 22:00:00,"['green_garden_l', 'southw_ckn_s', 'peppr_salami_l', 'the_greek_l', 'pepperoni_m', 'pepperoni_m']",Thursday
3111,2016-02-21 00:00:00,"['calabrese_m', 'thai_ckn_l']",Sunday
21218,2016-12-28 22:27:25,['thai_ckn_l'],Wednesday
19228,2016-11-25 00:00:00,"['ital_cpcllo_l', 'ital_supr_l']",Friday
20627,2016-12-16 00:00:00,['bbq_ckn_l'],Friday
10271,2016-06-21 00:00:00,['four_cheese_l'],Tuesday
7169,2016-04-30 00:00:00,"['southw_ckn_l', 'green_garden_s', 'the_greek_xl']",Saturday
13611,2016-08-15 00:00:00,['the_greek_xl'],Monday
20961,2016-12-22 00:00:00,['mediterraneo_l'],Thursday
19207,2016-11-24 00:00:00,['peppr_salami_l'],Thursday
8362,2016-05-20 00:00:00,"['ckn_alfredo_m', 'pepperoni_m', 'spin_pesto_s']",Friday
9413,2016-06-07 00:00:00,['pepperoni_s'],Tuesday
20521,2016-12-15 13:05:11,['cali_ckn_l'],Thursday
19923,2016-12-05 00:00:00,['prsc_argla_m'],Monday
1338,2016-01-23 13:47:01,"['the_greek_xl', 'ital_supr_m', 'prsc_argla_s']",Saturday
15963,2016-09-26 00:00:00,['pepperoni_m'],Monday
2156,2016-02-05 19:29:29,['mexicana_l'],Friday
3481,2016-02-28 12:48:17,['soppressata_s'],Sunday
682,2016-01-12 00:00:00,['ital_supr_l'],Tuesday
14937,2016-09-07 00:00:00,"['southw_ckn_l', 'pepperoni_s']",Wednesday
5572,2016-04-04 00:00:00,"['the_greek_xl', 'veggie_veg_m', 'napolitana_l', 'southw_ckn_m']",Monday
18796,2016-11-17 00:00:00,['bbq_ckn_s'],Thursday
19147,2016-11-23 00:00:00,"['thai_ckn_l', 'spinach_fet_l']",Wednesday
11408,2016-07-10 00:00:00,"['big_meat_s', 'ital_supr_m']",Sunday
17106,2016-10-16 00:00:00,['spicy_ital_l'],Sunday
8544,2016-05-23 00:00:00,"['ital_cpcllo_m', 'prsc_argla_s']",Monday
2445,2016-02-10 00:00:00,['five_cheese_l'],Wednesday
604,2016-01-09 23:00:00,['soppressata_s'],Saturday
14053,2016-08-22 19:02:12,"['the_greek_l', 'bbq_ckn_l']",Monday
